"Z_tech_index", "country", "year", "format", "label", "type", "genre", "style", "id", "barcode", "master_id", "master_url", "uri", "catno", "title", "thumb", "cover_image", "resource_url", "community", "format_quantity", "formats"
"54","US","1995","['Vinyl', '12', '45 RPM', 'Maxi-Single']","['ERC Records', 'Circuit Trax.Com', 'Hit & Run Music (Publishing) Ltd.', 'Charisma', 'MCA Music', 'Circuit Trax.Com Inc.', 'Circuit Trax.Com Inc.', 'AV8 Records Corp.']","release","['Electronic', 'Pop']","['House']","2711572","['607938800216']","108186","https://api.discogs.com/masters/108186","/release/2711572-Hannah-Jones-Love-On-Its-Only-Natural-Remixes","ERC2002","Hannah Jones - Love On (It's Only Natural) Remixes","","","https://api.discogs.com/releases/2711572","{'want': 7, 'have': 25}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM', 'Maxi-Single']}]"
"55","US","1995","['Vinyl', '12', '33 ⅓ RPM', 'Unofficial Release']","['Fall Out Records']","release","['Electronic']","['House']","109653","['1569-003-A', '1569-003-B']","313630","https://api.discogs.com/masters/313630","/release/109653-Heather-Hedley-He-Is","none","Heather Hedley* - He Is","","","https://api.discogs.com/releases/109653","{'want': 60, 'have': 191}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM', 'Unofficial Release']}]"
"56","Germany","2006","['Vinyl', '12', '45 RPM', 'Promo']","['EMI Electrola']","release","['Electronic']","['Leftfield', 'House', 'Downtempo']","1965348","[]","389488","https://api.discogs.com/masters/389488","/Hidden-Hand-Take/release/1965348","C12P-519 481","Hidden (2) - Hand Take","","","https://api.discogs.com/releases/1965348","{'want': 39, 'have': 68}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM', 'Promo']}]"
"57","Germany","2016","['CD', 'Single']","[His Master's Voice, His Master's Voice, 'EMI Electrola', 'Nightwater Studio', 'EMI Uden', 'EMI Uden']","release","['Electronic']","['Downtempo']","3156318","['7 24386 21552 9', '724386215529', 'LC 0233', 'bel BIEM', 'EMI UDEN 8621552 @ 1 1-1-2-NL', 'IFPI L046', 'ifpi 1540']","389488","https://api.discogs.com/masters/389488","/release/3156318-Hidden-Hand-Take","7243 8 62155 2 9","Hidden (2) - Hand Take","","","https://api.discogs.com/releases/3156318","{'want': 4, 'have': 8}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Single']}]"
"58","Russia","2003","['CD', 'CD-ROM', 'Compilation', 'Unofficial Release']","['Top Star']","release","['Rock']","['Progressive Metal']","8505788","['4 607070 667902', '4607070667902', 'PARAD-835/1', 'PARAD-835/2']","0","None","/Dream-Theater-Top-Star/release/8505788","none","Dream Theater - Top Star","","","https://api.discogs.com/releases/8505788","{'want': 7, 'have': 1}","2","[{'name': 'CD', 'qty': '2', 'text': 'MP3', 'descriptions': ['CD-ROM', 'Compilation', 'Unofficial Release']}]"
"59","Russia","2005","['CDr', 'CD-ROM', 'Compilation', 'Unofficial Release']","['Домашняя Коллекция', 'Навигатор', 'Delta-MM Corp.', 'Навигатор']","release","['Rock']","['Progressive Metal', 'Symphonic Rock', 'Prog Rock', 'Heavy Metal']","8118833","[]","0","None","/Dream-Theater-Dream-Theater-5-6-Official-Bootleg-Series/release/8118833","none","Dream Theater - Dream Theater 5-6 (Official Bootleg Series)","","","https://api.discogs.com/releases/8118833","{'want': 4, 'have': 2}","2","[{'name': 'CDr', 'qty': '2', 'text': 'MP3, 192 kbps', 'descriptions': ['CD-ROM', 'Compilation', 'Unofficial Release']}]"
"60","Unknown","2006","['File', 'FLAC', 'Compilation']","['Not On Label (Triple-Q Self-Released)']","release","['Electronic', 'Hip Hop', 'Rock', 'Non-Music', 'Pop']","['Parody', 'Comedy', 'Cut-up/DJ', 'Pop Rap', 'Hip Hop', 'Hip-House', 'House', 'Novelty', 'Spoken Word', 'Experimental', 'J-pop', 'Chiptune', 'Hardcore', 'Big Beat', 'Dance-pop', 'Alternative Rock', 'Jazzy Hip-Hop']","8798516","[]","0","None","/Triple-Q-The-Sexy-Ladies-Mother-Father-Gentlemen-Of-Gangnam-District-Gangnamcore-Knuckles/release/8798516","none","Triple-Q & The Sexy Ladies & Mother Father Gentlemen Of Gangnam District - Gangnamcore & Knuckles","","","https://api.discogs.com/releases/8798516","{'want': 11, 'have': 5}","0","[{'name': 'File', 'qty': '500', 'descriptions': ['FLAC', 'Compilation']}]"
"61","Belgium","2006","['Vinyl', '12', '33 ⅓ RPM', '45 RPM']","['Explicit Soul', 'Explicit Soul']","release","['Electronic']","['Deep House']","627382","['SABAM', 'ES 002 A 33', 'ES 002 B.45 / Y - TONE ONE']","0","None","/release/627382-Hideo-Kobayashi-Walking-On-A-Rainbow","ES002","Hideo Kobayashi - Walking On A Rainbow","","","https://api.discogs.com/releases/627382","{'want': 123, 'have': 53}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM', '45 RPM']}]"
"62","US","1998","['CD', 'Compilation', 'Mixed', 'CD', 'Compilation']","['Transport Recordings']","release","['Electronic']","['House', 'Deep House']","590998","[]","425478","https://api.discogs.com/masters/425478","/DJ-MFR-Rome-Departure/release/590998","TP-190","DJ MFR - Rome Departure","","","https://api.discogs.com/releases/590998","{'want': 13, 'have': 34}","2","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation', 'Mixed']}, {'name': 'CD', 'qty': '1', 'descriptions': ['Compilation']}]"
"63","Russia","2010","['CD', 'Mixed', 'CD', 'Compilation']","['TME']","release","['Electronic']","['House', 'Deep House']","2374517","['4 607003 379711']","425478","https://api.discogs.com/masters/425478","/release/2374517-DJ-MFR-Rome-Departure","ПРЗ CD79711","DJ MFR - Rome Departure","","","https://api.discogs.com/releases/2374517","{'want': 6, 'have': 3}","2","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}, {'name': 'CD', 'qty': '1', 'descriptions': ['Compilation']}]"
"64","Russia","2024","['CD', 'Mixed', 'Compilation']","['Transport Recordings', 'Правительство Звука', 'TME', 'TME', 'ЗАО «Инновационные Технологии»']","release","['Electronic']","['House', 'Deep House']","14574434","['4 620002 853105', '4620002853105']","425478","https://api.discogs.com/masters/425478","/DJ-MFR-Rome-Departure/release/14574434","ПРЗ CD53105","DJ MFR - Rome Departure","","","https://api.discogs.com/releases/14574434","{'want': 5, 'have': 3}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Mixed', 'Compilation']}]"
"65","Japan","1992","['CD', 'Album']","['Victor', 'Victor Entertainment, Inc.', 'Victor Entertainment, Inc.', 'Masterdisk']","release","['Classical', 'Stage & Screen']","['Soundtrack', 'Neo-Classical', 'Anison']","14716143","['4988002375905', '4 988002 375905']","3937202","https://api.discogs.com/masters/3937202","/release/14716143-%E8%8F%85%E9%87%8E-%E3%82%88%E3%81%86%E5%AD%90-Brain-Powerd-Original-Soundtrack-2-%E3%83%96%E3%83%AC%E3%83%B3%E3%83%91%E3%83%AF%E3%83%BC%E3%83%89-%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%82%B5%E3%82%A6%E3%83%B3","VICL-60299","菅野 よう子* - Brain Powerd Original Soundtrack 2 = ブレンパワード オリジナルサウンドトラック2","","","https://api.discogs.com/releases/14716143","{'want': 18, 'have': 23}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Album']}]"
"66","US","1992","['File', 'MP3', 'Album']","['Transport Recordings', 'Transport Recordings', 'Transport Recordings', 'Independent Soul Production', '101 South Publishing', 'Frack Song Music Publishing']","release","['Electronic']","['House', 'Deep House']","14377359","[]","0","None","/release/14377359-DJ-MFR-Rome-Departure-The-Remixes","TSPCD-012","DJ MFR - Rome Departure (The Remixes)","","","https://api.discogs.com/releases/14377359","{'want': 2, 'have': 2}","0","[{'name': 'File', 'qty': '10', 'text': '320 kbps', 'descriptions': ['MP3', 'Album']}]"
"67","Japan","1992","['CD', 'Album', 'Reissue']","['Victor', 'Victor Entertainment, Inc.', 'Victor Entertainment, Inc.', 'Masterdisk', 'Flying Dog']","release","['Classical', 'Stage & Screen']","['Soundtrack', 'Neo-Classical', 'Anison']","33197604","['4582757031248']","3937202","https://api.discogs.com/masters/3937202","/release/33197604-%E8%8F%85%E9%87%8E-%E3%82%88%E3%81%86%E5%AD%90-Brain-Powerd-Original-Soundtrack-2-%E3%83%96%E3%83%AC%E3%83%B3%E3%83%91%E3%83%AF%E3%83%BC%E3%83%89-%E3%82%AA%E3%83%AA%E3%82%B8%E3%83%8A%E3%83%AB%E3%82%B5%E3%82%A6%E3%83%B3","","菅野 よう子* - Brain Powerd Original Soundtrack 2 = ブレンパワード オリジナルサウンドトラック2","","","https://api.discogs.com/releases/33197604","{'want': 3, 'have': 2}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Album', 'Reissue']}]"
"68","Belgium","1992","['Vinyl', '12', '33 ⅓ RPM']","['Private Life Records', 'Private Life Records', 'Private Life Records', 'Private Life Records Portugal', 'Peers Music Ltd.', 'Private Life Records Portugal', 'Private Life Studio', 'Private Life Studio', 'Private Life Records Benelux', 'Private Life Records Portugal', 'Private Life Records', 'Distrisound']","release","['Electronic']","['Hi NRG', 'Euro House']","1064999","['SABAM-BIEM', '92 PLR 15 - A - (12) 3.09.92.', '92 PLR 15 - B - (12) 3.09.92.']","165072","https://api.discogs.com/masters/165072","/release/1064999-Hugh-K-Georgia-On-My-Mind","92-PLR-15-12","Hugh K. - Georgia On My Mind","","","https://api.discogs.com/releases/1064999","{'want': 17, 'have': 39}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
"69","Germany","1992","['CD', 'Maxi-Single']","['ZYX Music']","release","['Electronic']","['Euro House']","1655710","['090204 045440']","165072","https://api.discogs.com/masters/165072","/release/1655710-Hugh-K-Georgia-On-My-Mind","ZYX 6871-8","Hugh K. - Georgia On My Mind","","","https://api.discogs.com/releases/1655710","{'want': 12, 'have': 43}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Maxi-Single']}]"
"70","Belgium","2012","['CD', 'Maxi-Single']","['Private Life Records', 'Private Life Records', 'Private Life Records', 'Private Life Records', 'Private Life Records Belgium', 'Private Life Records Portugal', 'Private Life Studio', 'Private Life Studio', 'Dynamic Laserdisc', 'Distrisound', 'Private Life Records Portugal', 'Peermusic Ltd.', 'Private Life Records Portugal']","release","['Electronic']","['Hi NRG', 'Euro House']","1337784","['none', 'SABAM-BIEM', 'DYNAMIC LASERDISC PRIVATE 92-PLR-015 @']","165072","https://api.discogs.com/masters/165072","/release/1337784-Hugh-K-Georgia-On-My-Mind","92-PLR-15-CD","Hugh K. - Georgia On My Mind","","","https://api.discogs.com/releases/1337784","{'want': 10, 'have': 21}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Maxi-Single']}]"
"71","Germany","1993","['Vinyl', '12', '45 RPM']","['ZYX Music']","release","['Electronic']","['Hi NRG', 'Euro House']","1718927","[]","165072","https://api.discogs.com/masters/165072","/release/1718927-Hugh-K-Georgia-On-My-Mind","ZYX 6871-12","Hugh K. - Georgia On My Mind","","","https://api.discogs.com/releases/1718927","{'want': 8, 'have': 26}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM']}]"
"72","Belgium","2010","['Vinyl', '7']","['Private Life Records']","release","['Electronic']","['Hi NRG', 'Euro House']","2793702","['SABAM-BIEM']","165072","https://api.discogs.com/masters/165072","/release/2793702-Hugh-K-Georgia-On-My-Mind","92-PLR-15-7","Hugh K. - Georgia On My Mind","","","https://api.discogs.com/releases/2793702","{'want': 4, 'have': 29}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['7']}]"
"73","Europe","2012","['CD', 'Album', 'Reissue', 'Remastered', 'Box Set', 'Compilation']","['Sony Music', 'Columbia', 'Legacy', 'Okeh', 'RCA Victor', 'Sony Music Entertainment', 'Sony Music Entertainment', 'Sony Music Entertainment', 'Sony Music Studios, New York City', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Sony DADC', 'Sony DADC']","release","['Jazz']","['Swing']","6023663","['8 86979 45652 5', '886979456525', 'LC00162', 'BIEM/GEMA', '88697945652-1', '88697945652-2', '88697945652-3', '88697945652-4', '88697945652-5', '88697945652-6', '88697945652-7', '88697945652-8', '88697945652-9', '88697945652-10', 'A0102000122-0101 13 A01 Sony DADC', 'IFPI L533', 'IFPI 94W6', 'A0102000126-0101 25   A01 Sony DADC', 'IFPI L555', 'IFPI 94K2', 'A0102000128-0101 25   A00 Sony DADC', 'IFPI L555', 'IFPI 94W3', 'A0102000130-0130 22   A00 Sony DADC', 'IFPI L532', 'IFPI 94Z6', 'A0102000131-0101 22   A00 Sony DADC', 'IFPI L555', 'IFPI 94Z5', 'A0102000134-0101 15   A00 Sony DADC', 'IFPI L555', 'IFPI 94K1', 'A0102000137-0101 12   A00 Sony DADC', 'IFPI L552', 'IFPI 94Y5', 'A0102000141-0101 12   A00 Sony DADC', 'IFPI L532', 'IFPI 94K6', 'A0102000145-0101 12   A00 Sony DADC', 'IFPI L532', 'IFPI 94W3', 'A0102000147-0101 22   A00 Sony DADC', 'IFPI L532', 'IFPI 94K7']","0","None","/release/6023663-Louis-Armstrong-The-Okeh-Columbia-RCA-Victor-Recordings-1925-1933","88697945652","Louis Armstrong - The Okeh, Columbia & RCA Victor Recordings - 1925-1933","","","https://api.discogs.com/releases/6023663","{'want': 48, 'have': 83}","10","[{'name': 'CD', 'qty': '10', 'descriptions': ['Album', 'Reissue', 'Remastered']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Compilation']}]"
"74","US","1999","['Vinyl', 'LP', 'Compilation', 'Box Set']","['Longines Symphonette Society']","release","['Pop', 'Classical']","['Contemporary']","2907700","['LW 238', 'LW 239', 'LW 240', 'LW 241', 'LW 242', 'LW 243', 'LW 244']","1704378","https://api.discogs.com/masters/1704378","/release/2907700-Paul-Whiteman-This-Is-My-America","none","Paul Whiteman - This Is My America","","","https://api.discogs.com/releases/2907700","{'want': 5, 'have': 56}","7","[{'name': 'Vinyl', 'qty': '7', 'descriptions': ['LP', 'Compilation']}, {'name': 'Box Set', 'qty': '1'}]"
"75","France","2001","['CD', 'Compilation']","['Airplay Records', 'PRS, Louviers']","release","['Electronic']","['Euro House']","3365321","['7 31451 75162 2', '731451751622', 'PY 900', 'AAD']","435183","https://api.discogs.com/masters/435183","/release/3365321-Various-Reprise-Dance-Party","517 516-2","Various - Reprise Dance Party","","","https://api.discogs.com/releases/3365321","{'want': 11, 'have': 31}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation']}]"
"76","UK & Europe","2012","['CD', 'Stereo', 'Mono', 'Box Set', 'Compilation', 'Special Edition']","['Documents', 'M.A.T. Music Theme Licensing Ltd.', 'M.A.T. Music Theme Licensing Ltd.', 'Membran Music Ltd.', 'Membran Music Ltd.']","release","['Blues']","['Delta Blues', 'Electric Blues', 'Louisiana Blues', 'Memphis Blues', 'Rhythm & Blues', 'Harmonica Blues', 'Jump Blues', 'Piano Blues', 'Chicago Blues', 'Rock & Roll', 'Texas Blues']","2724507","['4 011222 331687', '4011222331687', 'MCPS', 'LC 12281', 'AAD', 'ADD', '374', '233168 CD1', '233168 CD2', '233168 CD3', '233168 CD4', '233168 CD5', '233168 CD6', '233168 CD7', '233168 CD8', '233168 CD9', '233168 CD10', '233168 CD11', '233168 CD12', '233168 CD13', '233168 CD14', '233168 CD15', '233168 CD16', '233168 CD17', '233168 CD18', '233168 CD19', '233168 CD20', '233168 CD21', '233168 CD22', '233168 CD23', '233168 CD24', '233168 CD25', '233168 CD26', '233168 CD27', '233168 CD28', '233168 CD29', '233168 CD30', '233168 CD31', '233168 CD32', '233168 CD33', '233168 CD34', '233168 CD35', '233168 CD36', '233168 CD37', '233168 CD38', '233168 CD39', '233168 CD40', '233168 CD41', '233168 CD42', '233168 CD43', '233168 CD44', '233168 CD45', '233168 CD46', '233168 CD47', '233168 CD48', '233168 CD49', '233168 CD50', '233168 CD51', '233168 CD52']","0","None","/release/2724507-Various-ABC-Of-The-Blues-The-Ultimate-Collection-From-The-Delta-To-The-Big-Cities","233168","Various - ABC Of The Blues (The Ultimate Collection From The Delta To The Big Cities)","","","https://api.discogs.com/releases/2724507","{'want': 139, 'have': 613}","52","[{'name': 'CD', 'qty': '52', 'descriptions': ['Stereo', 'Mono']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Compilation', 'Special Edition']}]"
"77","US","1993","['Vinyl', 'LP', 'Compilation', 'Box Set']","['Longines Symphonette Society']","release","['Pop', 'Classical']","['Contemporary']","13266902","['LW 238', 'LW 239', 'LW 240', 'LW 241', 'LW 242', 'LW 243', 'LW 244']","1704378","https://api.discogs.com/masters/1704378","/release/13266902-Paul-Whiteman-This-Is-My-America","none","Paul Whiteman - This Is My America","","","https://api.discogs.com/releases/13266902","{'want': 1, 'have': 13}","7","[{'name': 'Vinyl', 'qty': '7', 'descriptions': ['LP', 'Compilation']}, {'name': 'Box Set', 'qty': '1'}]"
"78","US","2017","['CD', 'Compilation', 'Box Set', 'Limited Edition', 'Numbered']","['Mosaic Records', 'Mosaic Records, L.L.C.', 'Sony Music Entertainment', 'Liederkranz Hall, New York', 'WOR Studios', 'Inkwell, Inc.', 'Sony Music Entertainment']","release","['Jazz']","['Swing']","9798199","[]","0","None","/release/9798199-Coleman-Hawkins-Classic-Coleman-Hawkins-Sessions-1922-1947","MD8-251","Coleman Hawkins - Classic Coleman Hawkins Sessions 1922-1947","","","https://api.discogs.com/releases/9798199","{'want': 105, 'have': 157}","8","[{'name': 'CD', 'qty': '8', 'descriptions': ['Compilation']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Limited Edition', 'Numbered']}]"
"79","US","1992","['CD', 'Remastered', 'Stereo', 'Mono', 'Box Set', 'Compilation', 'Limited Edition', 'Numbered']","['Mosaic Records', 'Universal Music Special Markets, Inc.', 'Mosaic Records, L.L.C.', 'Universal Music Special Markets, Inc.', 'Universal Recording Studio', 'Radio Recorders', 'Capitol Studios', 'Fine Recording Studios', Mister Kelly's, 'Columbia Pictures Soundstage', 'United Recorders', 'Van Gelder Studio, Englewood Cliffs, New Jersey', 'Sunset Sound Recorders', 'RCA Studios, Hollywood', 'Universal Music & Video Distribution, Inc.']","release","['Jazz']","['Big Band']","6432848","[]","0","None","/release/6432848-Anita-ODay-The-Complete-Anita-ODay-VerveClef-Sessions","MD9-188","Anita O'Day - The Complete Anita O'Day Verve/Clef Sessions","","","https://api.discogs.com/releases/6432848","{'want': 86, 'have': 174}","9","[{'name': 'CD', 'qty': '9', 'descriptions': ['Remastered', 'Stereo', 'Mono']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Compilation', 'Limited Edition', 'Numbered']}]"
"80","Unknown","2012","['CD', 'Compilation']","['Universal', 'Music With Attitude']","release","['Electronic', 'Hip Hop', 'Jazz', 'Rock', 'Reggae', 'Funk / Soul', 'Blues', 'Pop']","['Big Band', 'Soul', 'Rhythm & Blues', 'Neo Soul', 'Memphis Blues', 'Funk']","9484899","['7 31454 15182 5']","0","None","/release/9484899-Various-Back-To-Black-1900-To-1999-100-Years-Of-Black-Music","541 5182","Various - Back To Black. 1900 To 1999 (100 Years Of Black Music)","","","https://api.discogs.com/releases/9484899","{'want': 37, 'have': 79}","10","[{'name': 'CD', 'qty': '10', 'descriptions': ['Compilation']}]"
"81","Europe","2015","['Box Set', 'Compilation', 'CD', 'Album', 'Reissue']","['Sony Music', 'Legacy', 'Columbia', 'Sony Music Entertainment', 'Kadan, Ltd.', 'Sony Music Entertainment', 'Sony Music Entertainment Poland Sp. z o.o.', 'Sony Music Entertainment']","release","['Jazz']","[]","8248026","['0886979388123', '8 86979 38812 3', 'LC 00162', 'BIEM / GEMA']","972161","https://api.discogs.com/masters/972161","/release/8248026-The-Dave-Brubeck-Quartet-The-Columbia-Studio-Albums-Collection-1955-1966","88697938812","The Dave Brubeck Quartet - The Columbia Studio Albums Collection 1955-1966","","","https://api.discogs.com/releases/8248026","{'want': 30, 'have': 182}","19","[{'name': 'Box Set', 'qty': '1', 'descriptions': ['Compilation']}, {'name': 'CD', 'qty': '19', 'descriptions': ['Album', 'Reissue']}]"
"82","France","2007","['Cassette', 'Compilation']","['Airplay Records']","release","['Electronic']","['Euro House']","838065","['PY 581']","435183","https://api.discogs.com/masters/435183","/release/838065-Various-Reprise-Dance-Party","517 516-4","Various - Reprise Dance Party","","","https://api.discogs.com/releases/838065","{'want': 1, 'have': 5}","1","[{'name': 'Cassette', 'qty': '1', 'descriptions': ['Compilation']}]"
"83","Germany","2015","['CD', 'Compilation', 'Box Set']","['Bear Family Records', 'Louisiana Hayride']","release","['Rock', 'Folk, World, & Country']","['Country', 'Rock & Roll', 'Hillbilly', 'Honky Tonk', 'Rockabilly']","11272087","['5 397102 173707', 'BCD17370-1-20-1 AH99228-01 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9753', 'BCD17370-1-20-1 AH99228-02 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9753', 'BCD17370-1-20-2 AH99233-01 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9753', 'BCD17370-1-20-2 AH99233-02 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9753', 'BCD17370-1-20-3 AH99235-01 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9753', 'BCD17370-1-20-3 AH99235-02 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9753', 'BCD17370-1-20-4 AH99237-01 manufactured by optimal media GmbH', 'IFPI L578', 'IFPI 9712', 'BCD17370-1-20-4 AH99237-02 manufactured by optimal media GmbH', 'IFPI L576', 'IFPI 9712', 'BCD17370-1-20-5 AH99239-01 manufactured by optimal media GmbH', 'IFPI L576', 'IFPI 9712', 'BCD17370-1-20-5 AH99239-02 manufactured by optimal media GmbH', 'IFPI L576', 'IFPI 9712', 'BCD17370-1-20-6 AH99240-01 manufactured by optimal media GmbH', 'IFPI L578', 'IFPI 9753', 'BCD17370-1-20-6 AH99240-02 manufactured by optimal media GmbH', 'IFPI L577', 'IFPI 9712', 'BCD17370-1-20-7 AH99241-01 manufactured by optimal media GmbH', 'IFPI L576', 'IFPI 9753', 'BCD17370-1-20-7 AH99241-02 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9712', 'BCD17370-1-20-8 AH99242-01 manufactured by optimal media GmbH', 'IFPI L578', 'IFPI 9712', 'BCD17370-1-20-8 AH99242-02 manufactured by optimal media GmbH', 'IFPI L577', 'IFPI 9712', 'BCD17370-1-20-9 AH99244-01 manufactured by optimal media GmbH', 'IFPI L577', 'IFPI 9712', 'BCD17370-1-20-9 AH99244-02 manufactured by optimal media GmbH', 'IFPI L578', 'IFPI 9712', 'BCD17370-1-20-10 AH99245-01 manufactured by optimal media GmbH', 'IFPI L575', 'IFPI 9753', 'BCD17370-1-20-10 AH99245-02 manufactured by optimal media GmbH', 'IFPI L578', 'IFPI 9712']","0","None","/release/11272087-Various-At-The-Louisiana-Hayride-Tonight","BCD17370","Various - At The Louisiana Hayride Tonight","","","https://api.discogs.com/releases/11272087","{'want': 140, 'have': 157}","20","[{'name': 'CD', 'qty': '20', 'descriptions': ['Compilation']}, {'name': 'Box Set', 'qty': '1'}]"
"84","France","2013","['CD', 'Single']","['Panic Records', 'PRS, Louviers', 'Active Music', 'PolyGram Distribution', 'PolyGram Distribution']","release","['Electronic']","['Hi NRG', 'Euro House']","2441555","['042286392226', '0 42286 39222 6', 'SACEM / SDRM / SACD / SGDL', 'PY 901']","165072","https://api.discogs.com/masters/165072","/release/2441555-Hugh-K-Georgia-On-My-Mind","863 922-2","Hugh K. - Georgia On My Mind","","","https://api.discogs.com/releases/2441555","{'want': 3, 'have': 3}","1","[{'name': 'CD', 'qty': '1', 'text': 'Cardboard Sleeve', 'descriptions': ['Single']}]"
"85","US","2011","['Box Set', 'Compilation', 'CD', 'Album', 'Reissue', 'Stereo', 'Mono']","['Columbia', 'Legacy', 'Sony Music Entertainment', 'Kadan, Ltd.', 'Columbia Records', 'Carnegie Hall']","release","['Jazz']","['Cool Jazz']","7501817","['886979388123', '8 86979 38812 3']","972161","https://api.discogs.com/masters/972161","/release/7501817-The-Dave-Brubeck-Quartet-The-Columbia-Studio-Albums-Collection-1955-1966","88697938812","The Dave Brubeck Quartet - The Columbia Studio Albums Collection 1955-1966","","","https://api.discogs.com/releases/7501817","{'want': 36, 'have': 72}","19","[{'name': 'Box Set', 'qty': '1', 'descriptions': ['Compilation']}, {'name': 'CD', 'qty': '19', 'descriptions': ['Album', 'Reissue', 'Stereo', 'Mono']}]"
"86","US","2017","['CD', 'Remastered', 'Box Set', 'Compilation', 'Limited Edition', 'Numbered']","['Mosaic Records', 'Mosaic Records, L.L.C.', 'Geffen Records', 'Universal Music Enterprises', 'Inkwell, Inc.', 'Brunswick Recording Studios', 'Decca Studios, New York', 'Liederkranz Hall, New York', 'Reeves Sound Studios', 'WOR Studios']","release","['Jazz']","['Dixieland', 'Swing']","12815066","[]","0","None","/release/12815066-Eddie-Condon-Bud-Freeman-Complete-Commodore-Decca-Eddie-Condon-Bud-Freeman-Sessions","MD8-259","Eddie Condon & Bud Freeman - Complete Commodore & Decca Eddie Condon & Bud Freeman Sessions","","","https://api.discogs.com/releases/12815066","{'want': 44, 'have': 87}","8","[{'name': 'CD', 'qty': '8', 'descriptions': ['Remastered']}, {'name': 'Box Set', 'qty': '1', 'descriptions': ['Compilation', 'Limited Edition', 'Numbered']}]"
"87","Europe","2007","['CD', 'Album', 'Compilation']","[The Reader's Digest Association Limited, 'BMG Entertainment International UK & Ireland Ltd.', 'EMI Special Markets', 'The Licensing Partnership', 'Sanctuary Records Group Ltd.', 'Sony Music Entertainment (UK) Ltd.', 'Universal Music Licensing Division', The Reader's Digest Association Limited, The Reader's Digest Association Limited, 'Sonopress', 'Sonopress', 'Sonopress', 'Sonopress', 'Sonopress Arvato']","release","['Jazz', 'Latin', 'Blues', 'Pop', 'Folk, World, & Country', 'Stage & Screen']","[]","13478236","['0346140000006', 'A-66649-1 ARDCD3511 53', 'A-66650-1 ARDCD3512 54', 'A-66651-1 ARDCD3513 58', 'A-66652-1 ARDCD3514 55', '50519280 21', '[Sonopress logo] A-66649-1/ RDCD3511 A', 'IFPI LB 45', 'IFPI 0756', 'RDCD3511', '[Sonopress logo] A-66650-1/ RDCD3512 A', 'IFPI L0 30', 'RDCD3512', '[Sonopress logo] A-66651-1/ RDCD3513 A', 'IFPI L0 30', 'RDCD3513', '[Sonopress logo] A-66652-1/ RDCD3514 A', 'IFPI LB 46', 'RDCD3514', '[Sonopress Arvato logo] 50519280/RDCD3515 21', 'IFPI LB 46', 'RDCD3515']","0","None","/Various-All-The-Time-In-The-World/release/13478236","RDCD3511-5","Various - All The Time In The World","","","https://api.discogs.com/releases/13478236","{'want': 3, 'have': 21}","5","[{'name': 'CD', 'qty': '5', 'descriptions': ['Album', 'Compilation']}]"
